Party,Handle,Tweet
Republican,HouseScience,“We appreciate the Committee’s continued support and strong funding for the Commercial Crew and Commercial Cargo pr… https://t.co/ERkOk5NQ7r
Republican,HouseScience,“ASGSR is writing in support of the proposed NASA re-authorization for FY18 and FY19. We are particularly supportiv… https://t.co/tbCYgV6uRg
Republican,HouseScience,"“On behalf of The Boeing Company, I would like to express our support and appreciation for the House Science, Space… https://t.co/NgjHaCk2bS"
Republican,HouseScience,“The Bay Area Houston Economic Partnership supports the efforts of Congressman Babin to further America’s human spa… https://t.co/BAmW1o2IZ4
Republican,HouseScience,"“Thank you for your leadership and support in this bill for NASA, industry and the science communities’ efforts to… https://t.co/hDdgJn3lBW"
Republican,HouseScience,“AURA is pleased to see that the Search for Life elsewhere in the Universe continues to be supported by the Committ… https://t.co/B45fhicfH0
Republican,HouseScience,“The NASA authorization bill demonstrates Congress’ continued commitment to U.S. leadership and superiority in spac… https://t.co/OE1wUL678s
Republican,HouseScience,"Support grows for @HouseScience’s NASA Authorization Act of 2018. Here’s a glimpse of what they’re saying:  
https://t.co/DLu4w1bTkc"
Republican,HouseScience,BREAKING: Chairman @LamarSmithTX21 &amp; Oversight Subcmte Chairman @RepAbraham send letter to @FDIC requesting informa… https://t.co/NsyGkipL76
Republican,HouseScience,ICYMI → “The American people have a right to understand why and how regulatory decisions are made.” - @HouseScience… https://t.co/VmuBtxuLHG
Republican,HouseScience,.@Energy’s @Fermilab’s LBNF/DUNE project is a great example of basic science research supported in @HouseScience’s… https://t.co/ZsLT5kdzOr
Republican,HouseScience,"RELEASE: Support Grows for the NASA Authorization Act of 2018
https://t.co/DLu4w1bTkc"
Republican,HouseScience,"Release: @HouseScience
Chairman @LamarSmithTX21's Statement on @RepJBridenstine's confirmation as @NASA Administrat… https://t.co/clRMZ9LNnr"
Republican,HouseScience,"""The goal must be to reinvigorate the tradition of scientific inquiry. What the crisis teaches is that the scientif… https://t.co/zoV9MlFzi7"
Republican,HouseScience,"“To support a 21st Century population &amp; economy, there needs to be greater availability of 21st Century technologie… https://t.co/8FR2GQL9QK"
Republican,HouseScience,“NIST has a unique ability to aggregate existing standards and design data for composites and validate them broader… https://t.co/xDoWZ5CIkx
Republican,HouseScience,“Hurricanes Irma and Maria brought down all but eight utility poles in the territory – all eight of which were comp… https://t.co/CeA3mcQFej
Republican,HouseScience,“...it is important that we encourage harmonization of material systems so that  these two silos – concrete and ste… https://t.co/dTbmfzod5j
Republican,HouseScience,“Courses dedicated to FRP and structural repair and rehabilitation are practically nonexistent. This effectively cu… https://t.co/P6ljn58cUd
Republican,HouseScience,"“Composites are increasingly being recognized as cost-effective structural materials of high strength, high stiffne… https://t.co/z1aKmFOQGh"
Republican,HouseScience,"“With advances in smart manufacturing, code development, and education, composites usage will expand into more infr… https://t.co/j9MBe89F5A"
Republican,HouseScience,"“NIST is a leader in characterizing the performance and properties of advanced materials, including composites, on… https://t.co/qcHHYPqHdd"
Republican,HouseScience,"“Measurements give us a common language for the performance of materials and help us have confidence in them, which… https://t.co/6vnkuMjq8u"
Republican,HouseScience,"WATCH LIVE: Composite Materials – Strengthening Infrastructure Development
https://t.co/XK4g5H0ir1"
Republican,HouseScience,TODAY at 10 a.m. ⤵️ https://t.co/ZXVo40o6I2
Republican,HouseScience,"RELEASE: SST Committee Approves Innovations in Mentoring, Training, and Apprenticeships Act
https://t.co/d76UppYE9w"
Republican,HouseScience,"Today, @HouseScience approved the @RepBrianBabin's 
bipartisan @NASA Authorization Act. 

Chairman @LamarSmithTX21:… https://t.co/KNXMJJ1Rbp"
Republican,HouseScience,".@GOPLeader’s H.R. 5509, the Innovations in Mentoring, Training, and Apprenticeship Act, has been unanimously approved by @HouseScience"
Republican,HouseScience,"WATCH LIVE: Full Committee Markup 
https://t.co/egsOYpp1vA"
Republican,HouseScience,TODAY at 10 a.m. ⤵️ https://t.co/FFsOomZbVh
Republican,HouseScience,"“Pruitt’s new policy will force the EPA to rely on studies for which data are available to other researchers, ensur… https://t.co/nnMrQmHECb"
Republican,HouseScience,Next Tuesday: @HouseScience will markup @GOPLeader’s STEM education &amp; careers bill and @NASA Authorization Act of 2… https://t.co/OY60eyfDCA
Republican,HouseScience,"⚡️House Science Weekly Wrap-Up ⤵️

https://t.co/pzLYZ19AFo"
Republican,HouseScience,"RT @LamarSmithTX21: Yesterday Congressional App Challenge winner for TX-21, Peter Chacko, shared with me the latest updates to his app, PRT…"
Republican,HouseScience,"At 7 a.m. on April 12, 1981, the engines of the space shuttle Columbia rumbled to life and launched John Young and… https://t.co/FN0BpkEuDc"
Republican,HouseScience,"RT @RepMoBrooks: Acting Admin Robert Lightfoot will be sorely missed at @NASA. Throughout his 29 yr career, Robert has shown exceptional de…"
Republican,HouseScience,"RT @RepAbraham: Yesterday, I chaired a @HouseScience subcommittee hearing on Chinese spies infiltrating many layers of our society for nefa…"
Republican,HouseScience,April marks 60 years since President Eisenhower proposed @NASA to Congress. Read more from @NASAhistory about this… https://t.co/6THfQp4Z0s
Republican,HouseScience,"RT @Morning_Edu: ""House panel probes campus espionage"" https://t.co/goswJXcvbY"
Republican,HouseScience,"“To date, I have identified nearly 800 distinct phishing attacks linked to this group [Silent Librarian] dating bac… https://t.co/c0GoEC1r1V"
Republican,HouseScience,“Universities are particularly susceptible to risks associated with phishing attacks due to the sheer volume of use… https://t.co/KkgbcLG7fy
Republican,HouseScience,"“Through phishing, threat actors can steal data or intellectual property, access corporate systems, and/or commit f… https://t.co/2srFckU8MV"
Republican,HouseScience,"“With a mole in a U.S. university laboratory, researchers overseas can publish and patent an idea first, ahead of t… https://t.co/pLHAfRBCXI"
Republican,HouseScience,"“Spies with no academic affiliation can slip unnoticed into seminars, student centers, libraries, &amp; cafeterias–pret… https://t.co/mRjZBHyvZK"
Republican,HouseScience,“Some small but significant percentage of international students and faculty come to help their countries gain recr… https://t.co/nKe9dKaSol
Republican,HouseScience,“Foreign powers are running intelligence operations throughout the U.S. with unprecedented independence from the sa… https://t.co/owkE8Rr8Ej
Republican,HouseScience,“China and Russia both have detailed shopping lists of targeted U.S. technologies and specific strategies for cland… https://t.co/Of9eJFYosH
Republican,HouseScience,"“While the United States leads in the world in R&amp;D spending, with annual investments of some $510 billion, we are l… https://t.co/beJlxkIGei"
Republican,HouseScience,“The goal must be to address the real risks we face without undermining or stifling the contribution of internation… https://t.co/DI40qVbQLr
Republican,HouseScience,"“China is effectively leveraging international openness, particularly that of the U.S. market, academic community &amp;… https://t.co/W0zvynbURN"
Republican,HouseScience,"“Today’s hearing is very timely as China’s leaders have solidified their power and, in turn, the ability to fulfill… https://t.co/SrmQsVLmud"
Republican,HouseScience,"WATCH LIVE: Scholars or Spies: Foreign Plots Targeting America’s Research and Development
https://t.co/Ra2lasGKLe"
Republican,HouseScience,TODAY at 10 a.m. ⤵️ https://t.co/TMwVl1WoX6
Republican,HouseScience,"Tonight: @Space_Station passes over Washington, D.C. at 8:38PM! It will be visible for about 3 minutes. If you’re i… https://t.co/MSFmTtrQEp"
Republican,HouseScience,.@SecretaryPerry announces $1.8 billion for two new supercomputers at @Livermore_Lab and @ORNL that will enable tre… https://t.co/yA3bJg7Ger
Republican,HouseScience,"RT @airandspace: Today in 1959: NASA introduced the first U.S. astronauts, the Mercury Seven: Walter M. ""Wally"" Schirra Jr., Donald K. ""Dek…"
Republican,HouseScience,Great to see a boost in confidence for @ITER and fusion science after last month’s @HouseScience hearing on fusion… https://t.co/ZGOUPR9Is1
Republican,HouseScience,"Millions watched Starman launch to space on @SpaceX Falcon Heavy, but outdated gov't rules might prevent the stunni… https://t.co/ZcluOpZSF3"
Republican,HouseScience,"Read what @ENERGY’s @SLAClab uncovered using its Synchrotron Radiation Lightsource ⤵️
https://t.co/nIdhEdURJL"
Republican,HouseScience,"Climate Alarmists May Inherit the Wind→
https://t.co/iRnUNqTLlL"
Republican,HouseScience,"Don’t miss Saturday’s Blue Moon! It will be the second Blue Moon of the year – a very rare event! 
https://t.co/CQwBNUZBfR"
Republican,HouseScience,"Watch live tomorrow morning as two American astronauts venture outside the ISS for a spacewalk 🚀→
https://t.co/ewOdLUNynu"
Republican,HouseScience,What’s the secret to a melt-resistant ice cream? Read how scientists have found a great way to use a product that i… https://t.co/hRJhkRoRcV
Republican,HouseScience,RT @SteveKnight25: @HouseScience has been working hard to ensure America remains leaders in the world. Take a look at this summary of all w…
Republican,HouseScience,"“Given the stakes for public health and the national economy, Americans must be assured government regulations are… https://t.co/Zr5I3rIrXK"
Republican,HouseScience,"Read how one of our national labs @Livermore_Lab is developing a new generation of STEM leaders→
https://t.co/a1tDXVgWlM"
Republican,HouseScience,"⚡️@HouseScience Weekly Wrap-Up ⤵️

https://t.co/hrAAK2sF09"
Republican,HouseScience,"Support from the scientific community for the HONEST Act &amp; its principle of transparency to the American people: 
https://t.co/S7VEkGFHoi"
Republican,HouseScience,".@DailyCaller: Pruitt’s pending science transparency policy mirrors Smith’s HONEST Act, which passed the House in M… https://t.co/AyzUmWoQfe"
Republican,HouseScience,FACT: Scientific journals are already moving towards requiring data to be publicly available. Basing EPA regulation… https://t.co/r6zp5qbfeP
Republican,HouseScience,"FACT: The federal government is accountable to the people, and the people deserve access to the crucial data that t… https://t.co/mbAP1a5Qb1"
Republican,HouseScience,FACT: Requiring the EPA to base its decisions on the best available science will better inform the American people… https://t.co/0bfTn6S0ca
Republican,HouseScience,MYTH: “A lot of the data that EPA uses to protect public health &amp; ensure that we have clean air &amp; clean water relie… https://t.co/ibUmQ5gL9f
Republican,HouseScience,The bottom line: There are tried &amp; true methods for making scientific data publicly available w/o revealing any personal information.
Republican,HouseScience,Finding: Making individual health records anonymous for the purpose of scientific studies is standard procedure in many gov’t agencies.
Republican,HouseScience,"A 2017 paper looked at how the Holdren-directed agency plans were coming along:  
https://t.co/PAfrxC7Kzc"
Republican,HouseScience,"FACT: In 2013, President Obama’s own science adviser Dr. John Holdren developed a plan to make the results of feder… https://t.co/jZx9R4U26L"
Republican,HouseScience,FACT: Personal information can simply be redacted or blacked out.
Republican,HouseScience,"MYTH: “making data public would reveal confidential patient data…”
https://t.co/x5MhK4TYdN"
Republican,HouseScience,Giving the public the ability to check EPA’s science will enhance EPA’s credibility and strengthen the underlying s… https://t.co/OUtiMOnxIc
Republican,HouseScience,It is good government for the EPA to use data that the American person can see for themselves.
Republican,HouseScience,“Democrats and environmentalists have largely opposed attempts to require EPA rely on transparent scientific data.”… https://t.co/qpkhgaN7hG
