StatuteReason,SubjectAge,InterventionDateTime,ContrabandIndicator
Window Tint,71.0,06/01/2017 08:41:00 PM,False
Moving Violation,20.0,03/22/2018 12:32:00 PM,False
Moving Violation,34.0,11/18/2017 01:36:00 AM,False
Speed Related,20.0,01/27/2016 01:38:07 AM,False
Other/Error,24.0,02/18/2015 08:37:00 PM,False
Defective Lights,26.0,06/08/2017 09:03:00 PM,True
Stop Sign,20.0,07/02/2017 07:16:00 PM,True
Traffic Control Signal,48.0,06/08/2016 11:10:24 AM,False
Speed Related,25.0,03/09/2015 12:06:00 PM,False
Defective Lights,32.0,02/10/2014 08:51:00 PM,False
Window Tint,19.0,02/11/2018 06:18:00 PM,True
Display of Plates,35.0,11/08/2017 07:59:00 PM,True
Administrative Offense,26.0,10/01/2016 06:07:00 PM,False
Display of Plates,21.0,12/04/2014 11:00:00 AM,True
Defective Lights,31.0,04/15/2014 08:06:00 PM,False
Speed Related,22.0,12/09/2016 02:18:00 AM,True
Speed Related,47.0,03/13/2016 10:10:00 PM,True
Other,29.0,04/14/2018 02:02:00 AM,True
Defective Lights,30.0,10/22/2013 09:53:00 PM,True
Other/Error,55.0,03/04/2015 12:52:00 AM,False
Moving Violation,32.0,05/27/2017 02:03:00 AM,False
Registration,21.0,12/21/2015 04:44:49 PM,False
Moving Violation,19.0,03/28/2015 02:30:00 AM,False
Registration,35.0,05/29/2017 06:33:00 PM,False
Speed Related,44.0,04/14/2014 04:30:00 AM,True
Display of Plates,20.0,07/30/2014 08:29:00 AM,False
Display of Plates,32.0,10/29/2013 05:58:00 PM,False
Other,34.0,08/18/2016 09:18:00 PM,False
Registration,27.0,05/17/2017 10:59:00 AM,False
Display of Plates,33.0,01/26/2018 12:34:00 AM,True
Other,25.0,10/06/2016 11:36:00 PM,True
Other,19.0,01/27/2018 01:48:00 PM,False
Other,22.0,02/19/2017 09:31:00 PM,True
Speed Related,21.0,03/23/2014 01:15:00 PM,True
Defective Lights,40.0,04/20/2018 01:19:00 AM,False
Moving Violation,24.0,06/11/2016 01:28:00 AM,True
Other,17.0,04/13/2016 11:00:00 PM,True
Seatbelt,25.0,05/25/2016 10:31:46 AM,False
Traffic Control Signal,28.0,05/04/2014 12:06:00 AM,False
Registration,41.0,09/12/2014 12:00:00 PM,False
Registration,38.0,12/13/2014 11:36:00 PM,False
Speed Related,18.0,10/13/2016 10:36:00 PM,False
Other,23.0,03/11/2016 06:51:00 PM,False
Display of Plates,39.0,12/16/2017 08:32:00 AM,False
Other,34.0,01/17/2014 06:11:00 AM,False
Registration,32.0,05/30/2014 08:57:00 PM,False
Defective Lights,27.0,01/13/2016 09:15:00 PM,True
Moving Violation,45.0,01/19/2015 10:53:00 PM,False
Other,32.0,02/17/2018 06:37:00 PM,False
Cell Phone,29.0,12/13/2014 11:14:00 AM,False
Registration,30.0,03/07/2016 10:11:00 PM,True
Suspended License,34.0,01/02/2015 02:10:00 PM,False
Registration,47.0,02/09/2018 01:36:00 AM,False
Traffic Control Signal,20.0,12/18/2015 08:58:37 AM,True
Other,34.0,03/05/2018 04:54:00 PM,False
Stop Sign,35.0,08/29/2016 10:43:04 PM,False
Registration,36.0,03/23/2017 09:06:00 AM,False
Moving Violation,22.0,03/10/2014 09:20:00 PM,False
Registration,30.0,03/04/2018 02:22:00 PM,True
Stop Sign,32.0,06/04/2017 12:37:00 PM,False
Seatbelt,25.0,05/31/2016 08:24:24 AM,False
Other,39.0,04/18/2014 09:58:00 PM,True
Registration,45.0,01/13/2018 10:53:00 AM,False
Stop Sign,18.0,07/25/2017 10:30:00 PM,True
Cell Phone,33.0,08/11/2016 09:51:04 AM,False
Display of Plates,22.0,02/26/2017 06:54:00 AM,False
Moving Violation,25.0,01/30/2018 11:59:00 PM,True
Display of Plates,34.0,05/29/2014 08:18:00 PM,False
Other/Error,37.0,03/11/2015 04:10:00 PM,False
Moving Violation,44.0,01/25/2018 09:17:00 PM,False
Other/Error,43.0,12/16/2014 08:22:00 AM,False
Defective Lights,25.0,03/12/2018 07:23:00 PM,False
Other,44.0,03/06/2017 01:16:00 AM,True
Administrative Offense,42.0,03/04/2018 12:25:00 AM,False
Display of Plates,48.0,10/23/2014 04:06:00 PM,False
Defective Lights,30.0,01/31/2015 05:51:00 PM,False
Seatbelt,31.0,03/15/2017 06:23:00 PM,False
Display of Plates,41.0,07/05/2016 11:39:33 PM,False
Registration,32.0,09/16/2014 07:13:00 AM,True
Moving Violation,17.0,12/12/2015 07:32:12 PM,False
Moving Violation,18.0,07/30/2017 11:19:00 PM,False
Traffic Control Signal,21.0,11/18/2016 03:37:00 PM,False
Stop Sign,26.0,03/25/2016 12:59:00 PM,True
Window Tint,22.0,07/25/2017 11:18:00 AM,True
Window Tint,31.0,10/14/2015 12:34:00 PM,False
Registration,47.0,01/22/2015 12:12:00 PM,False
Stop Sign,45.0,03/02/2018 09:52:00 PM,False
Window Tint,27.0,01/04/2015 09:45:00 AM,False
Suspended License,34.0,12/04/2014 09:44:00 AM,False
Speed Related,23.0,12/12/2017 03:01:00 AM,False
Traffic Control Signal,22.0,02/19/2015 05:48:00 PM,False
Cell Phone,23.0,07/10/2014 10:17:00 PM,False
Defective Lights,18.0,03/27/2016 01:40:52 AM,False
Other,25.0,05/08/2017 10:23:00 PM,False
Other,34.0,03/15/2018 09:00:00 PM,True
Seatbelt,27.0,11/11/2014 09:16:00 PM,True
Suspended License,24.0,06/01/2014 05:36:00 PM,False
Traffic Control Signal,56.0,06/17/2014 11:40:00 PM,False
Moving Violation,25.0,12/06/2013 10:14:00 AM,False
Traffic Control Signal,20.0,03/17/2014 02:52:00 PM,True
Moving Violation,20.0,10/09/2016 05:18:00 PM,False
Administrative Offense,21.0,10/06/2016 08:16:00 PM,False
Defective Lights,30.0,01/28/2018 09:17:00 PM,True
Other,37.0,04/30/2018 02:19:00 PM,False
Suspended License,31.0,04/10/2014 06:54:00 PM,False
Defective Lights,26.0,04/03/2014 01:08:00 AM,True
Traffic Control Signal,47.0,01/10/2016 01:58:00 AM,True
Defective Lights,23.0,02/18/2014 08:57:00 PM,False
Moving Violation,30.0,05/05/2017 02:13:00 AM,True
Registration,30.0,11/07/2014 09:23:00 AM,False
Cell Phone,39.0,07/03/2016 12:27:27 AM,False
Administrative Offense,30.0,05/11/2018 02:37:00 AM,True
Registration,51.0,06/19/2014 10:46:00 AM,False
Moving Violation,21.0,04/14/2014 09:18:00 AM,False
Display of Plates,30.0,02/21/2017 08:47:00 AM,False
Display of Plates,22.0,01/28/2017 10:01:00 PM,False
Defective Lights,25.0,03/02/2014 12:00:00 AM,False
Speed Related,18.0,06/05/2017 08:34:00 PM,False
Defective Lights,30.0,11/09/2014 02:11:00 AM,False
Administrative Offense,35.0,04/26/2018 07:09:00 PM,True
Registration,20.0,06/20/2014 06:52:00 PM,True
Seatbelt,22.0,03/19/2018 05:20:00 PM,True
Administrative Offense,19.0,05/11/2017 04:41:00 PM,False
Defective Lights,33.0,03/31/2018 09:37:00 AM,False
Traffic Control Signal,20.0,05/10/2016 03:29:34 PM,False
Stop Sign,20.0,02/26/2017 01:32:00 AM,True
Administrative Offense,20.0,08/30/2017 04:21:00 PM,False
Speed Related,42.0,12/31/2014 03:27:00 PM,False
Defective Lights,36.0,04/02/2016 12:42:00 AM,False
Administrative Offense,31.0,08/17/2017 04:21:00 PM,True
Speed Related,34.0,08/27/2014 09:29:00 AM,False
Defective Lights,22.0,11/22/2016 07:51:00 PM,False
Moving Violation,27.0,04/25/2016 11:08:01 PM,True
Defective Lights,30.0,09/24/2016 08:33:00 AM,False
STC Violation,40.0,11/25/2015 07:35:29 PM,True
Registration,36.0,10/31/2014 10:55:00 AM,False
Other,29.0,09/15/2014 09:00:00 PM,True
Other,25.0,12/12/2016 12:47:00 AM,False
Registration,37.0,07/11/2014 06:43:00 PM,False
Other/Error,20.0,01/20/2015 07:19:00 PM,False
Other,29.0,05/14/2017 02:56:00 AM,True
Registration,40.0,07/02/2017 02:32:00 AM,False
Other,19.0,05/14/2014 09:54:00 AM,False
Window Tint,26.0,10/01/2015 04:00:00 PM,False
Stop Sign,22.0,05/10/2017 10:16:00 AM,True
Moving Violation,26.0,01/21/2015 02:55:00 PM,True
Unlicensed Operation,30.0,06/28/2017 12:45:00 PM,False
Display of Plates,22.0,06/22/2017 06:36:00 PM,True
Defective Lights,23.0,04/22/2018 11:50:00 PM,False
Other,33.0,04/17/2014 04:24:00 PM,True
Display of Plates,37.0,07/31/2014 06:33:00 PM,False
Moving Violation,35.0,03/30/2018 04:09:00 PM,False
Display of Plates,21.0,02/04/2016 06:44:57 PM,True
Other,41.0,01/16/2016 06:04:00 PM,False
Other/Error,32.0,01/09/2015 11:53:00 PM,False
Registration,55.0,05/11/2016 05:38:35 PM,False
Administrative Offense,20.0,10/23/2015 09:51:35 AM,False
Other,21.0,03/16/2016 06:31:00 PM,False
Window Tint,43.0,04/12/2018 04:42:00 PM,False
Display of Plates,40.0,09/05/2016 05:15:00 PM,False
Other,32.0,06/25/2016 06:00:00 PM,True
Other,33.0,11/12/2013 11:31:00 PM,False
Stop Sign,20.0,03/06/2017 12:02:00 AM,True
Moving Violation,51.0,01/23/2017 05:12:00 PM,False
Window Tint,23.0,09/12/2016 06:41:00 PM,False
STC Violation,37.0,03/22/2018 09:52:00 PM,False
Other/Error,34.0,10/01/2014 02:55:00 AM,False
Defective Lights,21.0,08/15/2017 09:33:00 PM,False
Moving Violation,23.0,03/11/2017 02:47:00 AM,False
Speed Related,29.0,06/10/2016 07:13:00 PM,True
Speed Related,22.0,01/01/2017 08:48:00 PM,False
Window Tint,48.0,02/27/2018 11:50:00 AM,True
Defective Lights,24.0,09/11/2016 12:50:00 AM,False
Window Tint,26.0,04/28/2017 04:48:00 PM,False
Administrative Offense,20.0,10/12/2015 01:05:00 PM,True
Defective Lights,28.0,03/24/2018 09:47:00 PM,False
Speed Related,18.0,12/24/2015 07:04:32 PM,True
Moving Violation,24.0,03/18/2015 08:33:00 PM,True
Stop Sign,18.0,01/01/2017 10:53:00 PM,False
Other,21.0,03/08/2014 05:22:00 PM,False
Other,24.0,09/10/2014 10:48:00 PM,True
Other,57.0,03/05/2017 05:41:00 PM,False
Defective Lights,17.0,09/19/2014 10:30:00 PM,True
Moving Violation,26.0,04/04/2014 11:54:00 PM,True
Stop Sign,21.0,03/16/2015 01:45:00 AM,True
Other,41.0,01/07/2016 02:01:57 PM,False
Other,23.0,12/22/2013 09:20:00 PM,False
Display of Plates,33.0,04/21/2018 06:30:00 PM,True
Window Tint,22.0,04/05/2018 11:34:00 AM,False
Window Tint,33.0,03/03/2016 11:46:59 AM,False
Registration,25.0,03/04/2015 03:42:00 PM,False
Registration,30.0,10/29/2017 07:05:00 PM,False
Moving Violation,23.0,01/28/2018 01:40:00 AM,True
Other,27.0,12/08/2017 09:46:00 PM,False
Display of Plates,28.0,01/24/2018 02:10:00 PM,True
Other,34.0,11/01/2016 09:13:00 PM,True
Registration,55.0,06/24/2016 09:48:00 AM,False
Display of Plates,53.0,10/15/2014 04:09:00 AM,False
Display of Plates,21.0,03/18/2015 04:47:00 PM,True
Registration,26.0,02/24/2015 08:31:00 AM,False
Unlicensed Operation,25.0,04/05/2017 12:21:00 AM,False
Registration,51.0,03/08/2015 05:42:00 PM,False
Traffic Control Signal,22.0,07/27/2017 06:06:00 PM,False
Defective Lights,18.0,12/14/2013 01:04:00 AM,True
Moving Violation,20.0,01/06/2014 03:40:00 AM,False
Other,30.0,08/26/2017 12:26:00 AM,True
Moving Violation,21.0,08/25/2014 01:17:00 AM,True
Speed Related,19.0,01/31/2016 01:16:44 AM,False
Speed Related,19.0,03/05/2014 09:44:00 PM,False
Registration,36.0,08/16/2016 11:48:55 AM,True
Speed Related,30.0,11/13/2015 09:31:00 AM,False
Moving Violation,22.0,10/05/2014 09:03:00 PM,True
Administrative Offense,23.0,05/17/2016 06:17:00 PM,False
Other,20.0,05/12/2018 09:15:00 PM,True
Moving Violation,46.0,05/30/2016 06:48:00 PM,False
Defective Lights,49.0,11/13/2013 09:57:00 PM,False
Administrative Offense,37.0,12/19/2015 08:50:00 PM,True
Administrative Offense,29.0,11/28/2015 01:10:15 AM,False
Window Tint,24.0,03/03/2016 06:42:00 PM,False
Traffic Control Signal,20.0,04/21/2017 11:43:00 PM,True
Display of Plates,23.0,05/20/2016 04:30:00 PM,False
Administrative Offense,19.0,01/16/2016 10:59:44 AM,False
Window Tint,31.0,03/22/2015 06:45:00 PM,False
Other,26.0,02/05/2016 03:23:00 PM,True
Registration,20.0,01/21/2018 11:40:00 PM,False
Cell Phone,25.0,07/08/2014 05:48:00 PM,False
Defective Lights,26.0,04/12/2014 09:29:00 PM,False
Registration,60.0,03/16/2017 09:36:00 AM,False
Speed Related,42.0,02/09/2016 04:03:26 PM,False
Speed Related,21.0,04/28/2018 11:07:00 AM,True
Suspended License,27.0,02/21/2015 08:07:00 AM,False
Traffic Control Signal,26.0,06/20/2014 09:09:00 PM,True
Other,40.0,12/03/2016 12:32:00 AM,False
Seatbelt,29.0,04/05/2018 04:25:00 PM,False
Display of Plates,32.0,01/26/2014 05:00:00 AM,False
Administrative Offense,29.0,06/27/2017 01:06:00 PM,False
Stop Sign,28.0,10/10/2017 09:29:00 PM,False
Speed Related,53.0,01/16/2014 11:41:00 AM,False
Moving Violation,24.0,01/10/2017 01:24:00 AM,False
Display of Plates,26.0,03/06/2014 12:52:00 PM,True
Other,23.0,12/28/2013 02:29:00 AM,True
Speed Related,22.0,02/01/2017 07:37:00 PM,False
Defective Lights,30.0,08/15/2017 12:41:00 AM,False
Moving Violation,31.0,01/16/2016 02:46:00 AM,True
Traffic Control Signal,39.0,01/17/2017 01:19:00 AM,False
Seatbelt,23.0,09/11/2016 03:56:47 PM,False
Other,22.0,05/18/2016 07:32:00 PM,False
Registration,33.0,10/02/2013 08:08:00 PM,False
Other,26.0,06/18/2014 04:11:00 PM,False
Moving Violation,35.0,03/11/2014 04:15:00 PM,False
Moving Violation,22.0,10/26/2015 01:43:00 PM,True
Other,29.0,10/12/2017 11:12:00 PM,True
Moving Violation,25.0,08/14/2017 12:40:00 PM,True
Moving Violation,36.0,03/29/2018 09:32:00 PM,True
Other,32.0,02/23/2017 09:27:00 PM,False
Registration,57.0,04/24/2017 05:36:00 PM,False
Registration,44.0,05/08/2018 10:34:00 PM,False
Window Tint,47.0,03/30/2017 04:24:00 PM,False
Moving Violation,38.0,01/01/2018 01:16:00 AM,False
Cell Phone,31.0,05/09/2018 09:25:00 AM,True
Speed Related,23.0,04/23/2014 11:36:00 AM,True
Registration,37.0,01/09/2018 10:30:00 AM,False
Other,26.0,03/18/2018 05:30:00 PM,True
Moving Violation,18.0,07/09/2016 05:58:28 PM,False
Registration,22.0,05/21/2016 06:30:02 PM,False
Defective Lights,27.0,03/09/2016 11:25:00 PM,False
Speed Related,22.0,11/22/2014 03:08:00 PM,False
Registration,36.0,04/21/2017 09:18:00 AM,False
Display of Plates,22.0,01/19/2016 09:46:53 PM,False
Other,41.0,08/20/2014 05:33:00 PM,False
Seatbelt,27.0,01/27/2017 07:05:00 PM,False
Seatbelt,37.0,04/18/2018 02:15:00 PM,False
Moving Violation,28.0,09/01/2014 07:35:00 PM,False
Administrative Offense,31.0,07/07/2017 03:00:00 AM,True
Defective Lights,31.0,06/09/2016 10:56:00 PM,False
Other/Error,19.0,03/23/2015 01:55:00 PM,True
Stop Sign,17.0,01/03/2016 06:48:31 PM,False
STC Violation,23.0,01/30/2016 02:04:57 AM,False
Defective Lights,39.0,05/03/2017 12:49:00 AM,False
Registration,22.0,06/23/2014 01:41:00 AM,False
Display of Plates,30.0,05/29/2016 09:41:39 PM,True
Other,39.0,10/22/2016 12:03:00 PM,True
Window Tint,21.0,12/04/2014 10:23:00 PM,True
Other,19.0,02/15/2018 06:12:00 PM,False
Stop Sign,21.0,07/21/2014 09:29:00 PM,True
Defective Lights,21.0,01/08/2018 08:54:00 PM,False
Moving Violation,23.0,04/24/2016 01:11:08 AM,False
Registration,54.0,04/07/2018 09:23:00 AM,True
Registration,23.0,10/23/2013 07:40:00 PM,True
Other,28.0,02/18/2018 07:27:00 PM,True
Speed Related,18.0,06/04/2017 12:24:00 AM,True
Defective Lights,29.0,03/13/2016 08:00:00 PM,True
Window Tint,48.0,09/03/2014 02:10:00 PM,True
Moving Violation,35.0,11/11/2017 04:35:00 AM,False
Seatbelt,27.0,05/04/2018 08:43:00 PM,False
Defective Lights,31.0,10/16/2014 11:12:00 AM,False
Moving Violation,33.0,06/12/2016 11:19:31 AM,False
Other,43.0,12/18/2015 10:10:00 PM,True
Registration,23.0,02/15/2015 10:57:00 PM,True
Other,21.0,05/22/2014 04:15:00 PM,False
Moving Violation,72.0,01/18/2015 02:15:00 PM,False
Moving Violation,20.0,12/26/2017 11:25:00 PM,False
Other,29.0,01/19/2017 12:45:00 AM,True
Seatbelt,31.0,06/03/2016 03:45:00 PM,False
Cell Phone,39.0,07/12/2016 05:23:11 PM,False
Registration,20.0,08/29/2016 06:10:00 PM,True
Defective Lights,29.0,04/08/2017 10:26:00 PM,False
Window Tint,22.0,03/07/2017 10:07:00 AM,True
Window Tint,21.0,11/21/2014 12:43:00 AM,False
Defective Lights,25.0,04/01/2014 12:00:00 AM,True
Moving Violation,45.0,05/22/2014 04:08:00 PM,False
Stop Sign,55.0,01/13/2018 06:21:00 PM,False
Defective Lights,19.0,05/03/2014 10:31:00 PM,True
Speed Related,39.0,03/01/2016 12:35:00 PM,True
Moving Violation,26.0,11/02/2014 12:16:00 AM,True
Moving Violation,26.0,03/02/2016 09:45:00 PM,False
Seatbelt,26.0,05/11/2016 01:23:00 AM,True
Registration,21.0,10/04/2017 07:21:00 PM,True
STC Violation,17.0,03/22/2017 07:30:00 PM,False
Other,31.0,12/07/2013 09:28:00 AM,True
Registration,19.0,07/17/2016 03:14:45 PM,False
Moving Violation,53.0,12/30/2015 02:28:00 AM,True
Other,27.0,11/16/2013 09:43:00 AM,False
Moving Violation,30.0,04/27/2018 08:58:00 PM,True
Display of Plates,43.0,01/04/2016 12:18:17 PM,False
Registration,58.0,07/27/2017 09:34:00 AM,False
Defective Lights,18.0,03/16/2018 08:34:00 PM,True
Other/Error,47.0,01/09/2015 06:08:00 AM,False
Seatbelt,34.0,03/25/2015 01:20:00 AM,False
Seatbelt,31.0,01/17/2018 09:37:00 AM,False
Display of Plates,32.0,03/28/2018 06:49:00 PM,False
Other,49.0,08/13/2014 10:00:00 PM,False
Moving Violation,27.0,03/18/2017 03:25:00 AM,False
Moving Violation,24.0,01/29/2015 09:53:00 PM,True
Moving Violation,20.0,07/15/2017 04:12:00 AM,False
Speed Related,30.0,03/18/2016 07:12:00 PM,True
Speed Related,19.0,12/05/2014 11:19:00 AM,True
Other,28.0,08/01/2014 04:30:00 PM,False
Traffic Control Signal,32.0,10/13/2017 12:30:00 AM,False
Window Tint,34.0,10/13/2015 05:50:00 PM,False
Registration,28.0,03/14/2018 08:48:00 PM,False
Administrative Offense,27.0,03/29/2018 09:28:00 PM,False
Other,24.0,02/23/2018 10:10:00 PM,False
Registration,47.0,03/15/2018 07:25:00 PM,False
Defective Lights,35.0,03/08/2017 03:09:00 PM,False
Other,23.0,12/20/2013 12:00:00 AM,False
Other,25.0,04/20/2018 07:23:00 PM,False
Other,19.0,01/02/2016 02:43:00 AM,True
Traffic Control Signal,28.0,12/06/2013 09:30:00 PM,False
Display of Plates,22.0,02/27/2015 12:18:00 AM,False
Administrative Offense,48.0,04/19/2018 03:36:00 PM,False
Other/Error,39.0,02/07/2015 08:14:00 PM,True
Moving Violation,33.0,09/11/2016 01:34:06 AM,True
Stop Sign,49.0,03/26/2018 06:30:00 PM,False
Seatbelt,44.0,05/27/2016 02:06:33 PM,False
Suspended License,63.0,06/02/2014 02:52:00 PM,False
Other,23.0,10/24/2013 06:17:00 PM,False
Moving Violation,18.0,11/11/2017 09:18:00 PM,True
Window Tint,25.0,01/12/2016 10:12:00 AM,True
Moving Violation,21.0,05/20/2016 06:04:05 AM,False
Administrative Offense,23.0,08/16/2017 09:59:00 PM,False
Other,32.0,05/15/2017 04:09:00 PM,False
Administrative Offense,21.0,01/16/2018 11:15:00 AM,True
Display of Plates,24.0,03/18/2017 04:15:00 PM,False
Other,24.0,05/08/2016 05:07:00 PM,True
Speed Related,58.0,03/05/2016 09:28:00 PM,False
Administrative Offense,30.0,04/19/2018 07:50:00 PM,True
Speed Related,22.0,01/17/2014 10:08:00 AM,False
Speed Related,44.0,01/03/2016 03:52:00 PM,False
Moving Violation,43.0,03/16/2015 01:50:00 AM,False
Other,23.0,09/19/2014 09:34:00 PM,True
Defective Lights,23.0,07/20/2014 01:38:00 AM,False
Display of Plates,43.0,02/21/2014 02:04:00 PM,False
Display of Plates,20.0,10/07/2017 12:55:00 AM,True
Defective Lights,35.0,07/29/2017 09:11:00 PM,True
Defective Lights,37.0,10/19/2017 08:08:00 PM,True
Registration,40.0,01/15/2014 06:55:00 PM,False
Traffic Control Signal,22.0,01/07/2016 10:22:01 PM,True
Defective Lights,60.0,03/10/2016 11:30:00 PM,False
Window Tint,32.0,03/15/2015 11:07:00 PM,True
Unlicensed Operation,53.0,01/16/2017 07:42:00 PM,True
Defective Lights,21.0,01/17/2015 08:05:00 PM,False
Seatbelt,43.0,03/22/2016 11:01:29 AM,False
Administrative Offense,35.0,03/16/2018 01:13:00 AM,False
Defective Lights,28.0,06/26/2014 06:50:00 PM,False
Window Tint,27.0,05/26/2014 01:36:00 PM,False
Defective Lights,29.0,06/15/2017 09:30:00 PM,False
Traffic Control Signal,20.0,01/19/2015 01:26:00 AM,True
Other,26.0,04/21/2018 03:19:00 AM,True
Speed Related,39.0,02/21/2014 06:43:00 PM,False
Other,33.0,09/17/2014 12:34:00 AM,False
Registration,20.0,12/23/2014 01:07:00 AM,False
Defective Lights,21.0,01/10/2014 08:47:00 PM,False
Registration,33.0,06/13/2016 05:44:33 PM,False
Other,53.0,12/19/2017 03:22:00 PM,False
Administrative Offense,48.0,12/03/2017 08:46:00 PM,False
Stop Sign,24.0,01/19/2015 04:35:00 PM,False
Other,22.0,08/29/2014 01:13:00 AM,False
Stop Sign,64.0,03/28/2018 11:37:00 PM,False
Defective Lights,18.0,01/21/2017 12:00:00 AM,False
Speed Related,41.0,05/11/2016 01:30:00 AM,False
Cell Phone,32.0,02/26/2016 10:58:00 AM,True
Moving Violation,30.0,05/23/2014 09:55:00 PM,False
Display of Plates,37.0,03/21/2017 03:36:00 PM,False
Registration,21.0,12/18/2017 08:35:00 PM,False
Display of Plates,55.0,06/17/2016 08:14:00 PM,False
Display of Plates,25.0,03/07/2017 04:49:00 PM,False
Traffic Control Signal,25.0,01/22/2017 05:08:00 PM,True
Other,23.0,05/29/2014 11:42:00 AM,False
Defective Lights,17.0,02/26/2018 02:29:00 AM,False
Registration,49.0,12/04/2015 11:47:24 AM,False
Display of Plates,32.0,04/21/2018 08:31:00 PM,True
Other,60.0,11/09/2013 11:01:00 PM,True
Moving Violation,45.0,09/24/2014 06:23:00 PM,False
Cell Phone,33.0,04/12/2018 12:40:00 PM,False
Speed Related,25.0,01/19/2016 07:42:00 AM,True
Moving Violation,33.0,08/12/2016 02:07:19 AM,False
Administrative Offense,19.0,09/07/2016 03:45:40 PM,False
Speed Related,29.0,03/25/2014 02:09:00 AM,False
Stop Sign,25.0,07/15/2016 11:11:28 PM,False
Other,34.0,11/10/2016 01:17:00 AM,False
Defective Lights,27.0,02/19/2018 08:56:00 PM,True
Defective Lights,21.0,07/07/2014 11:37:00 PM,False
Moving Violation,22.0,11/10/2017 09:33:00 PM,True
Stop Sign,26.0,01/12/2017 10:00:00 PM,False
Speed Related,42.0,01/23/2016 02:12:40 AM,False
Speed Related,31.0,11/22/2015 03:59:00 AM,False
Other,23.0,11/17/2016 04:31:00 PM,False
Other,20.0,03/09/2018 03:10:00 PM,False
Speed Related,23.0,04/03/2014 11:19:00 PM,False
Speed Related,26.0,01/17/2016 02:48:00 PM,True
Speed Related,20.0,01/09/2018 08:30:00 PM,False
Suspended License,56.0,05/21/2014 05:06:00 PM,False
Suspended License,22.0,08/09/2014 02:23:00 AM,True
Other,31.0,02/07/2016 07:30:07 PM,False
Speed Related,18.0,01/30/2016 03:20:07 AM,False
Other,49.0,11/16/2015 11:29:41 PM,False
Suspended License,58.0,08/06/2014 09:02:00 PM,False
Window Tint,37.0,10/20/2016 05:20:00 PM,False
Speed Related,32.0,01/30/2014 09:59:00 PM,False
Moving Violation,24.0,02/12/2015 01:56:00 AM,False
Display of Plates,25.0,01/22/2018 11:20:00 AM,True
Administrative Offense,46.0,08/07/2017 07:38:00 AM,False
