Date,Store,Sales,Customers,Open
2015-02-27,90,9668,1111,1
2015-07-01,4,11216,1359,1
2015-01-16,48,5737,478,1
2015-05-15,96,5388,569,1
2015-06-07,90,0,0,0
2015-04-26,88,0,0,0
2015-03-03,50,4231,360,1
2015-06-01,8,10971,1012,1
2015-06-24,50,3249,310,1
2015-03-16,82,13510,1113,1
2015-07-15,87,6996,846,1
2015-01-17,51,7525,578,1
2015-07-23,6,3482,442,1
2015-07-07,65,4625,456,1
2015-05-17,69,0,0,0
2015-07-23,83,2710,271,1
2015-04-03,53,0,0,0
2015-02-27,26,6433,594,1
2015-03-20,9,8419,700,1
2015-07-13,73,6936,680,1
2015-01-09,44,5200,574,1
2015-01-24,98,4008,374,1
2015-07-20,64,10176,787,1
2015-05-21,48,3766,410,1
2015-06-25,20,8360,1000,1
2015-03-16,20,10957,1020,1
2015-05-04,38,9939,748,1
2015-07-26,12,0,0,0
2015-01-08,44,4955,595,1
2015-07-24,86,3513,504,1
2015-07-08,13,3709,298,1
2015-01-09,29,8021,720,1
2015-06-08,76,8691,891,1
2015-02-20,71,6587,585,1
2015-04-04,54,11899,1184,1
2015-05-20,31,5914,553,1
2015-03-27,80,7159,555,1
2015-01-11,41,0,0,0
2015-05-24,74,0,0,0
2015-06-05,83,5225,417,1
2015-04-21,86,3589,519,1
2015-07-09,26,6397,558,1
2015-04-13,19,9801,861,1
2015-05-12,25,9458,1439,1
2015-07-24,31,5856,577,1
2015-02-14,97,3460,403,1
2015-05-24,32,0,0,0
2015-04-13,72,7475,701,1
2015-06-27,66,6462,549,1
2015-07-10,14,4981,595,1
2015-06-11,8,5703,790,1
2015-07-06,10,6143,648,1
2015-06-25,88,5293,594,1
2015-01-19,18,5545,685,1
2015-02-14,96,2270,238,1
2015-01-03,38,6149,578,1
2015-03-02,28,7618,784,1
2015-07-11,22,3480,392,1
2015-01-13,48,3304,358,1
2015-01-05,36,12422,1243,1
2015-06-15,4,12398,1473,1
2015-06-02,52,8204,481,1
2015-05-29,53,5634,580,1
2015-01-19,32,4004,525,1
2015-01-02,8,5028,639,1
2015-03-01,86,0,0,0
2015-04-19,99,0,0,0
2015-06-07,54,0,0,0
2015-03-07,2,3211,367,1
2015-04-14,20,10032,1032,1
2015-01-26,25,12118,1704,1
2015-01-26,61,6006,658,1
2015-02-11,51,5707,454,1
2015-02-14,23,4877,461,1
2015-03-14,57,6385,625,1
2015-04-01,57,14715,1181,1
2015-03-30,62,9797,933,1
2015-05-21,31,5722,571,1
2015-05-08,99,5426,479,1
2015-04-02,75,10379,987,1
2015-05-11,41,3948,342,1
2015-03-16,42,15802,1484,1
2015-07-25,16,6105,571,1
2015-06-05,13,6797,440,1
2015-04-21,60,6410,676,1
2015-02-27,14,5561,667,1
2015-04-26,31,0,0,0
2015-07-19,84,0,0,0
2015-01-24,91,4003,442,1
2015-02-26,22,3702,480,1
2015-05-01,50,0,0,0
2015-02-11,63,4778,482,1
2015-07-13,89,8788,781,1
2015-01-09,71,10101,736,1
2015-01-21,5,4025,553,1
2015-05-16,54,8504,830,1
2015-05-17,68,0,0,0
2015-03-26,55,4135,533,1
2015-05-12,45,3621,323,1
2015-01-23,75,5853,631,1
2015-03-01,22,0,0,0
2015-06-15,88,10659,881,1
2015-02-15,46,0,0,0
2015-06-01,3,11594,1012,1
2015-03-31,5,7692,659,1
2015-04-19,65,0,0,0
2015-07-01,9,8490,675,1
2015-05-13,27,8219,1077,1
2015-06-14,93,0,0,0
2015-02-01,82,0,0,0
2015-01-13,68,6358,926,1
2015-01-17,89,3737,363,1
2015-06-05,62,8436,886,1
2015-06-22,12,5525,749,1
2015-05-03,23,0,0,0
2015-04-06,73,0,0,0
2015-02-28,83,3087,301,1
2015-07-10,32,4156,484,1
2015-02-17,27,11602,1165,1
2015-06-08,81,6917,533,1
2015-02-17,46,5572,625,1
2015-07-06,51,7427,495,1
2015-06-17,97,7856,700,1
2015-07-17,26,7535,587,1
2015-01-22,44,4007,539,1
2015-07-08,62,5837,716,1
2015-02-20,85,6708,952,1
2015-07-07,32,3747,480,1
2015-07-22,64,7923,644,1
2015-05-23,10,5080,540,1
2015-03-29,19,0,0,0
2015-03-22,33,0,0,0
2015-05-29,68,8339,1143,1
2015-07-19,74,0,0,0
2015-04-30,27,14675,1449,1
2015-03-29,42,0,0,0
2015-06-20,31,5032,528,1
2015-05-20,16,9172,966,1
2015-02-19,96,6455,675,1
2015-01-18,46,0,0,0
2015-03-24,57,6888,696,1
2015-05-19,38,7350,604,1
2015-06-07,31,0,0,0
2015-04-23,78,2849,416,1
2015-05-17,79,0,0,0
2015-04-26,89,0,0,0
2015-02-25,42,8843,1055,1
2015-04-27,27,13926,1260,1
2015-07-12,63,0,0,0
2015-03-08,69,0,0,0
2015-03-22,47,0,0,0
2015-07-23,32,3528,432,1
2015-05-23,63,6644,694,1
2015-07-22,75,5065,567,1
2015-04-30,100,11469,882,1
2015-02-16,90,2346,271,1
2015-03-14,46,5017,675,1
2015-03-11,70,5472,605,1
2015-03-27,25,10015,1347,1
2015-07-11,95,4498,481,1
2015-06-16,2,6243,648,1
2015-03-05,87,6151,793,1
2015-05-27,46,4029,539,1
2015-04-25,44,3586,426,1
2015-06-26,42,9037,984,1
2015-07-24,12,6078,758,1
2015-01-04,38,0,0,0
2015-02-21,59,2523,270,1
2015-01-11,95,0,0,0
2015-02-26,1,4042,489,1
2015-06-27,59,2641,255,1
2015-05-03,5,0,0,0
2015-01-05,13,10460,672,1
2015-04-18,15,5209,592,1
2015-02-11,23,3991,430,1
2015-06-11,16,7611,878,1
2015-05-26,76,9786,1030,1
2015-07-01,35,11007,735,1
2015-07-13,84,16746,1402,1
2015-03-20,83,4102,378,1
2015-07-08,73,4246,468,1
2015-07-01,23,7580,547,1
2015-07-05,68,0,0,0
2015-02-13,100,7615,706,1
2015-01-09,73,3595,396,1
2015-02-04,72,4845,490,1
2015-05-10,29,0,0,0
2015-05-27,60,8649,850,1
2015-07-16,35,12700,844,1
2015-04-24,11,5709,948,1
2015-04-18,55,3049,357,1
2015-06-30,83,5297,378,1
2015-06-20,83,2666,248,1
2015-01-04,63,0,0,0
2015-04-06,61,0,0,0
2015-03-10,64,7914,620,1
2015-06-09,33,7317,737,1
2015-04-18,51,7667,585,1
2015-07-26,90,0,0,0
2015-01-10,80,7879,630,1
2015-02-21,60,5245,486,1
2015-01-11,9,0,0,0
2015-06-17,66,6609,482,1
2015-02-22,87,0,0,0
2015-07-17,36,9388,1015,1
2015-05-28,98,5541,476,1
2015-01-21,47,6223,882,1
2015-06-13,20,6302,590,1
2015-05-18,20,10329,1075,1
2015-04-25,67,5920,569,1
2015-05-29,74,6623,841,1
2015-06-12,74,5059,731,1
2015-04-14,56,8154,533,1
2015-01-05,25,15030,1963,1
2015-03-25,90,6558,827,1
2015-05-11,49,5666,470,1
2015-05-26,49,7998,539,1
2015-05-13,75,7010,788,1
2015-04-18,82,5684,544,1
2015-06-21,65,0,0,0
2015-02-24,56,7399,506,1
2015-06-22,19,5808,618,1
2015-04-20,100,7138,638,1
2015-06-04,62,0,0,0
2015-05-30,64,12606,962,1
2015-01-18,5,0,0,0
2015-05-15,85,5902,819,1
2015-02-04,23,6016,501,1
2015-04-14,45,5613,392,1
2015-03-28,87,4355,567,1
2015-01-08,95,6936,802,1
2015-01-13,83,4016,361,1
2015-06-15,85,8961,1032,1
2015-02-03,16,10357,1050,1
2015-01-25,45,0,0,0
2015-03-26,24,8524,764,1
2015-02-27,44,5452,614,1
2015-04-11,88,1986,212,1
2015-05-07,7,8989,904,1
2015-05-29,63,7898,705,1
2015-05-07,29,9376,783,1
2015-02-08,62,0,0,0
2015-03-10,10,5511,619,1
2015-07-02,83,4253,345,1
2015-04-27,81,8673,614,1
2015-07-04,41,5994,428,1
2015-06-28,47,0,0,0
2015-03-30,68,10506,1226,1
2015-02-01,2,0,0,0
2015-06-17,58,7959,550,1
2015-02-16,47,8662,1077,1
2015-07-22,35,8181,609,1
2015-01-04,91,0,0,0
2015-01-29,87,5815,720,1
2015-05-04,84,17491,1663,1
2015-06-26,24,8414,775,1
2015-02-23,37,4109,501,1
2015-01-09,58,7225,560,1
2015-01-16,35,10918,824,1
2015-02-18,68,7183,1107,1
2015-06-26,83,4092,355,1
2015-06-08,58,5945,483,1
2015-01-05,86,6785,812,1
2015-04-26,70,0,0,0
2015-02-27,48,3518,394,1
2015-07-22,46,3651,498,1
2015-07-03,57,9143,878,1
2015-04-15,82,9722,865,1
2015-02-13,35,8999,747,1
2015-04-26,56,0,0,0
2015-01-14,98,5424,413,1
2015-01-07,19,7637,706,1
2015-04-02,88,8643,834,1
2015-06-01,45,8022,528,1
2015-06-07,89,0,0,0
2015-03-19,57,10336,941,1
2015-01-10,82,6385,530,1
2015-05-29,1,4656,537,1
2015-05-19,55,6986,745,1
2015-06-05,75,6208,633,1
2015-03-12,59,4593,522,1
2015-04-21,57,6368,704,1
2015-01-20,39,3644,507,1
2015-01-24,38,4279,423,1
2015-06-14,63,0,0,0
2015-05-13,88,6642,746,1
2015-07-20,42,8781,970,1
2015-06-11,29,6305,585,1
2015-02-07,18,4720,518,1
2015-05-03,62,0,0,0
2015-07-19,48,0,0,0
2015-01-16,10,7036,669,1
2015-04-27,87,7394,925,1
2015-03-20,4,9421,1270,1
2015-01-22,36,8183,876,1
2015-02-05,42,11352,1108,1
2015-03-06,60,8886,765,1
2015-04-03,94,0,0,0
2015-02-15,5,0,0,0
2015-01-08,85,6429,881,1
2015-02-03,77,8680,681,1
2015-03-17,42,12601,1250,1
2015-01-03,55,3440,413,1
2015-02-09,42,8708,1012,1
2015-05-04,64,13994,982,1
2015-05-30,69,8239,1048,1
2015-05-04,40,5244,643,1
2015-03-15,45,0,0,0
2015-04-07,30,4117,670,1
2015-03-14,75,6162,627,1
2015-03-31,39,8468,826,1
2015-07-08,37,5547,633,1
2015-01-27,98,5455,458,1
2015-01-13,38,5644,509,1
2015-03-24,11,6661,997,1
2015-05-30,72,2706,271,1
2015-06-11,75,5294,595,1
2015-06-20,39,2753,413,1
2015-04-04,60,9041,758,1
2015-02-20,27,9467,1045,1
2015-07-24,39,3448,485,1
2015-03-23,87,6197,813,1
2015-01-13,87,6921,879,1
2015-06-02,4,11222,1438,1
2015-07-25,30,2513,394,1
2015-02-01,99,0,0,0
2015-07-06,57,8363,862,1
2015-01-17,44,3747,484,1
2015-06-22,21,4000,425,1
2015-05-07,6,5114,566,1
2015-04-07,46,5105,634,1
2015-07-02,47,7908,957,1
2015-03-15,99,0,0,0
2015-06-19,17,6820,820,1
2015-01-05,7,13086,1227,1
2015-04-22,2,5032,641,1
2015-04-10,52,4834,390,1
2015-07-19,30,0,0,0
2015-06-12,20,7282,776,1
2015-02-10,2,4653,567,1
2015-07-25,99,5192,512,1
2015-03-05,73,5213,570,1
2015-01-17,2,2883,340,1
2015-02-19,75,5814,602,1
2015-07-08,49,6968,504,1
2015-02-01,26,0,0,0
2015-03-07,55,3164,410,1
2015-07-13,41,7029,496,1
2015-06-08,51,6439,478,1
2015-07-26,77,0,0,0
2015-02-02,83,5085,413,1
2015-02-25,59,4847,538,1
2015-06-30,33,12232,947,1
2015-06-28,17,0,0,0
2015-06-15,65,8293,585,1
2015-02-05,18,7216,695,1
2015-01-09,53,5171,518,1
2015-05-07,26,7554,615,1
2015-04-23,43,4973,566,1
2015-03-20,75,6451,656,1
2015-02-17,83,5463,432,1
2015-04-12,80,0,0,0
2015-01-30,73,5475,584,1
2015-07-26,87,0,0,0
2015-02-09,47,6654,914,1
2015-07-17,20,8117,843,1
2015-05-22,19,7316,672,1
2015-07-05,17,0,0,0
2015-04-08,81,5956,506,1
2015-06-02,71,10701,807,1
2015-03-02,46,8264,862,1
2015-03-30,20,11005,1001,1
2015-05-18,29,12046,947,1
2015-04-07,65,5376,557,1
2015-06-16,41,6407,421,1
2015-06-12,72,3534,430,1
2015-03-04,15,7096,664,1
2015-04-29,53,6971,678,1
2015-01-04,49,0,0,0
2015-06-06,34,7823,945,1
2015-02-15,82,0,0,0
2015-04-27,46,7298,746,1
2015-03-09,43,5195,548,1
2015-06-18,4,8880,1138,1
2015-05-13,12,7400,958,1
2015-02-01,44,0,0,0
2015-07-11,46,5310,658,1
2015-01-20,44,4353,533,1
2015-01-23,19,5708,609,1
2015-04-23,67,6698,754,1
2015-07-17,78,3773,511,1
2015-04-03,80,0,0,0
2015-02-23,56,5586,417,1
2015-02-26,100,7212,598,1
2015-01-24,59,2263,270,1
2015-06-01,41,8516,563,1
2015-07-08,46,4299,595,1
2015-04-25,72,2472,265,1
2015-06-24,5,4134,561,1
2015-03-23,49,5935,467,1
2015-03-21,51,6933,519,1
2015-04-30,46,8935,893,1
2015-01-28,54,8303,701,1
2015-07-07,100,6179,539,1
2015-01-04,81,0,0,0
2015-03-13,93,6365,699,1
2015-01-05,89,8610,801,1
2015-05-28,43,6155,558,1
2015-02-11,56,5934,435,1
2015-07-05,71,0,0,0
2015-05-20,11,8825,1194,1
2015-04-15,93,6471,620,1
2015-04-21,82,6326,689,1
2015-01-27,33,9344,826,1
2015-02-19,83,4019,360,1
2015-07-20,31,4902,497,1
2015-05-28,48,3433,369,1
2015-01-26,81,8109,607,1
2015-06-19,50,4837,399,1
2015-05-14,96,0,0,0
2015-02-13,99,5077,493,1
2015-02-04,10,6052,641,1
2015-04-03,87,0,0,0
2015-01-28,7,7992,799,1
2015-01-25,78,0,0,0
2015-02-26,30,4683,673,1
2015-04-16,97,8397,828,1
2015-06-04,57,9301,870,1
2015-04-30,40,5533,714,1
2015-05-04,20,10786,1060,1
2015-03-10,100,6795,587,1
2015-02-11,86,4461,578,1
2015-01-18,53,0,0,0
2015-03-31,50,6324,465,1
2015-02-20,69,8774,1181,1
2015-03-25,37,3903,507,1
2015-02-25,17,4813,694,1
2015-04-19,64,0,0,0
2015-01-15,29,7553,678,1
2015-06-25,36,8452,973,1
2015-06-08,84,12693,1358,1
2015-01-28,67,8576,836,1
2015-01-22,98,3924,367,1
2015-02-10,39,3953,585,1
2015-02-20,22,5451,577,1
2015-06-25,53,4627,533,1
2015-04-02,40,5024,663,1
2015-03-03,12,9210,946,1
2015-03-09,72,3592,456,1
2015-03-16,72,7722,702,1
2015-05-18,4,11421,1474,1
2015-02-23,9,6713,623,1
2015-02-02,52,7923,493,1
2015-04-04,25,12187,1708,1
2015-05-31,92,0,0,0
2015-06-28,95,0,0,0
2015-07-08,74,5064,702,1
2015-05-30,86,4293,573,1
2015-02-05,16,8887,899,1
2015-04-21,33,6052,678,1
2015-07-14,3,8625,769,1
2015-02-22,68,0,0,0
2015-05-11,36,9389,1112,1
2015-01-17,7,5307,586,1
2015-04-23,11,6295,975,1
2015-05-19,88,7720,728,1
2015-02-22,12,0,0,0
2015-05-25,45,0,0,0
2015-06-05,78,4225,561,1
2015-03-13,27,7733,914,1
2015-03-23,90,7529,973,1
2015-06-27,51,7101,560,1
2015-06-07,75,0,0,0
2015-01-11,68,0,0,0
2015-05-06,31,5810,544,1
2015-06-24,33,6853,750,1
2015-02-17,91,5813,553,1
2015-02-04,55,5000,575,1
2015-05-22,55,6155,708,1
2015-02-15,89,0,0,0
2015-06-17,37,6197,609,1
2015-06-03,67,10155,935,1
2015-01-25,3,0,0,0
2015-05-24,38,0,0,0
2015-01-02,23,5344,497,1
2015-03-31,43,10468,743,1
2015-07-17,38,6043,509,1
2015-04-17,52,8899,573,1
2015-04-16,54,7839,673,1
2015-04-04,32,3019,362,1
2015-04-30,60,11456,933,1
2015-07-04,66,6378,548,1
2015-07-13,71,13280,848,1
2015-03-07,24,7511,736,1
2015-05-01,61,0,0,0
2015-01-13,60,11627,954,1
2015-03-31,64,18372,1113,1
2015-02-01,100,0,0,0
2015-05-20,45,5302,388,1
2015-04-05,4,0,0,0
2015-03-01,96,0,0,0
2015-03-02,35,16297,1025,1
2015-05-02,4,12750,1685,1
2015-06-18,51,7393,507,1
2015-06-25,51,5685,455,1
2015-06-20,97,4842,438,1
2015-05-29,23,5747,541,1
2015-05-16,44,3715,440,1
2015-03-12,72,4656,414,1
2015-02-06,26,7620,586,1
2015-03-30,44,9479,858,1
2015-05-30,21,5535,559,1
2015-06-24,82,7254,786,1
2015-06-29,16,12614,1091,1
2015-07-02,77,7699,602,1
2015-03-26,59,5076,556,1
2015-07-10,77,6984,604,1
2015-01-29,78,4693,530,1
2015-06-04,52,0,0,0
2015-01-25,92,0,0,0
2015-06-11,73,3910,477,1
2015-07-15,84,14569,1457,1
2015-05-10,31,0,0,0
2015-07-13,54,11209,859,1
2015-01-12,64,12604,877,1
2015-01-10,32,1942,255,1
2015-04-11,97,3859,410,1
2015-07-25,28,1864,231,1
2015-06-12,6,4070,496,1
2015-06-15,93,9538,799,1
2015-02-21,11,5432,727,1
2015-07-09,86,3621,501,1
2015-01-14,11,8430,1122,1
2015-04-05,82,0,0,0
2015-04-30,37,9147,979,1
2015-03-13,41,5095,405,1
2015-07-02,38,6007,490,1
2015-02-04,4,9571,1310,1
2015-01-08,50,3548,322,1
2015-02-06,4,10985,1466,1
2015-07-11,13,4031,319,1
2015-05-16,42,7681,891,1
2015-06-10,96,4595,560,1
2015-07-18,43,4223,391,1
2015-01-01,15,0,0,0
2015-03-22,12,0,0,0
2015-02-12,21,3287,405,1
2015-02-01,21,0,0,0
2015-07-16,59,5978,581,1
2015-06-09,41,5403,395,1
2015-03-25,83,3361,328,1
2015-06-18,72,4748,476,1
2015-06-28,55,0,0,0
2015-04-01,5,7720,773,1
2015-01-05,33,11803,1045,1
2015-01-19,77,6427,592,1
2015-04-01,15,10155,887,1
2015-06-01,25,16017,2043,1
2015-06-09,38,5164,433,1
2015-04-06,7,0,0,0
2015-05-29,36,8966,1030,1
2015-03-31,69,14693,1527,1
2015-03-04,73,5155,540,1
2015-04-14,51,6601,438,1
2015-02-14,58,6546,554,1
2015-07-13,11,10434,1270,1
2015-07-05,26,0,0,0
2015-01-09,92,7020,568,1
2015-02-16,68,7706,1081,1
2015-07-06,68,8612,1291,1
2015-04-29,47,9831,1137,1
2015-05-07,83,4566,399,1
2015-03-21,37,7334,902,1
2015-01-02,5,4773,509,1
2015-03-15,53,0,0,0
2015-02-13,85,5810,933,1
2015-05-11,30,2989,491,1
2015-06-15,75,8390,823,1
2015-04-06,56,0,0,0
2015-07-12,61,0,0,0
2015-02-23,71,6634,573,1
2015-06-20,74,4989,661,1
2015-07-11,10,4636,523,1
2015-06-17,27,11877,1210,1
2015-04-29,77,10011,777,1
2015-01-07,57,9648,883,1
2015-03-31,91,8573,642,1
2015-05-20,60,11166,987,1
2015-02-13,31,6046,614,1
2015-05-03,82,0,0,0
2015-06-29,54,10446,769,1
2015-03-17,82,10903,920,1
2015-05-12,58,5647,474,1
2015-01-28,1,4310,537,1
2015-03-30,98,8957,633,1
2015-01-16,37,8168,907,1
2015-02-04,53,5706,603,1
2015-04-29,59,6518,592,1
2015-06-04,4,10200,1311,1
2015-06-28,48,0,0,0
2015-07-18,23,4364,435,1
2015-02-03,37,6918,701,1
2015-01-26,21,7335,588,1
2015-06-30,63,9991,732,1
2015-06-05,42,13114,1292,1
2015-04-20,14,5158,644,1
2015-05-11,17,5045,753,1
2015-03-16,47,9163,1129,1
2015-03-17,62,8778,909,1
2015-03-05,15,6950,687,1
2015-03-20,5,4709,554,1
2015-07-22,15,4899,511,1
2015-01-27,100,5332,463,1
2015-07-01,15,6043,622,1
2015-05-04,55,7547,812,1
2015-04-24,38,4810,437,1
2015-07-14,76,12397,1128,1
2015-01-22,13,3695,281,1
2015-01-01,23,0,0,0
2015-03-19,63,7159,608,1
2015-07-17,45,5420,426,1
2015-01-12,8,8425,857,1
2015-07-16,51,7402,519,1
2015-02-21,17,2795,335,1
2015-06-25,73,4065,471,1
2015-04-29,100,9049,737,1
2015-05-21,19,7456,720,1
2015-07-18,8,3813,442,1
2015-04-03,46,0,0,0
2015-01-26,100,9086,719,1
2015-02-05,74,6463,860,1
2015-06-28,35,0,0,0
2015-07-26,76,0,0,0
2015-06-11,27,7529,958,1
2015-03-14,49,8227,599,1
2015-02-13,72,3527,433,1
2015-02-06,8,6205,715,1
2015-04-01,25,14803,1855,1
2015-03-19,37,6595,709,1
2015-04-01,64,14648,960,1
2015-04-08,61,4448,586,1
2015-02-26,9,6278,560,1
2015-07-07,1,3650,485,1
2015-07-21,6,3720,494,1
2015-07-13,27,12121,1134,1
2015-07-27,88,9340,753,1
2015-01-08,76,10020,968,1
2015-06-07,41,0,0,0
2015-06-23,15,5143,566,1
2015-03-13,91,3826,432,1
2015-06-29,35,21370,1119,1
2015-04-08,16,7436,870,1
2015-01-10,55,3751,454,1
2015-02-25,46,3654,491,1
2015-06-24,41,4579,365,1
2015-02-09,10,4795,574,1
2015-02-06,29,8306,742,1
2015-03-11,18,6120,704,1
2015-04-11,8,3546,409,1
2015-07-12,49,0,0,0
2015-05-03,71,0,0,0
2015-06-04,86,0,0,0
2015-06-11,47,6021,815,1
2015-05-28,78,3928,480,1
2015-05-25,71,0,0,0
2015-06-29,92,11023,792,1
2015-03-10,43,4558,496,1
2015-03-05,61,4960,551,1
2015-03-16,95,10148,1016,1
2015-03-21,84,9843,1133,1
2015-03-10,58,5418,466,1
2015-02-13,94,6422,619,1
2015-02-15,85,12273,1724,1
2015-05-17,49,0,0,0
2015-07-06,61,4635,592,1
2015-01-04,23,0,0,0
2015-06-06,30,3966,641,1
2015-07-12,87,0,0,0
2015-04-15,28,5305,577,1
2015-03-07,97,4163,443,1
2015-05-06,5,5795,660,1
2015-03-24,81,6659,525,1
2015-07-20,49,6286,485,1
2015-01-09,31,6186,551,1
2015-06-20,91,3558,399,1
2015-01-15,69,8943,1130,1
2015-02-01,8,0,0,0
2015-07-01,90,10432,1148,1
2015-02-28,43,4745,432,1
2015-06-19,65,6162,511,1
2015-05-31,33,0,0,0
2015-05-09,67,6491,648,1
2015-03-23,92,4839,456,1
2015-07-08,8,5322,639,1
2015-04-08,34,7196,959,1
2015-01-28,42,11860,1202,1
2015-03-19,92,6940,603,1
2015-06-24,12,5403,763,1
2015-01-10,26,5799,539,1
2015-04-17,28,5489,568,1
2015-07-19,50,0,0,0
2015-03-22,91,0,0,0
2015-04-03,54,0,0,0
2015-07-14,20,10139,961,1
2015-06-07,46,0,0,0
2015-04-01,75,9613,829,1
2015-06-20,1,4097,494,1
2015-04-16,46,6353,676,1
2015-06-14,48,0,0,0
2015-06-13,30,3277,513,1
2015-03-02,22,6376,619,1
2015-06-29,69,12758,1408,1
2015-07-11,51,7324,549,1
2015-04-07,43,6174,608,1
2015-05-24,65,0,0,0
2015-01-21,38,3425,356,1
2015-06-25,63,5114,501,1
2015-02-16,91,2643,258,1
2015-06-14,64,0,0,0
2015-06-14,29,0,0,0
2015-04-28,59,7170,653,1
2015-02-03,51,6265,437,1
2015-07-24,77,7428,660,1
2015-05-25,91,0,0,0
2015-05-27,31,5375,517,1
2015-06-16,5,6354,671,1
2015-05-15,57,9576,941,1
2015-03-22,45,0,0,0
2015-03-25,35,8013,652,1
2015-01-16,83,3515,349,1
2015-01-28,4,8520,1227,1
2015-04-03,59,0,0,0
2015-04-23,92,4869,491,1
2015-05-14,28,0,0,0
2015-07-23,14,4080,514,1
2015-07-05,10,0,0,0
2015-03-28,59,2258,254,1
2015-05-15,19,7026,716,1
2015-05-18,91,6261,571,1
2015-03-08,67,0,0,0
2015-02-26,76,7356,823,1
2015-02-20,1,4651,548,1
2015-02-03,23,6797,541,1
2015-07-25,39,2022,300,1
2015-07-20,26,6417,553,1
2015-05-01,9,0,0,0
2015-01-14,82,9301,830,1
2015-05-05,94,8290,684,1
2015-07-09,84,11197,1161,1
2015-02-03,1,4901,596,1
2015-01-15,10,5656,601,1
2015-05-03,25,0,0,0
2015-01-16,87,5538,736,1
2015-04-07,8,6784,797,1
2015-07-21,89,5346,584,1
2015-02-10,4,7914,1180,1
2015-01-04,78,0,0,0
2015-06-01,42,16835,1424,1
2015-07-04,85,5347,790,1
2015-02-23,28,3156,406,1
2015-02-12,68,7491,1094,1
2015-05-19,69,10130,1231,1
2015-07-16,80,8690,598,1
2015-01-12,45,7856,498,1
2015-04-07,34,8478,1083,1
2015-03-13,28,4192,489,1
2015-04-04,58,7266,694,1
2015-03-11,54,5331,569,1
2015-03-10,86,3514,469,1
2015-04-17,46,7301,759,1
2015-02-10,69,7972,1123,1
2015-02-23,25,9692,1529,1
2015-06-28,8,0,0,0
2015-01-22,95,5036,640,1
2015-03-26,58,5540,499,1
2015-01-22,23,3783,401,1
2015-06-20,56,9351,667,1
2015-07-03,2,4838,1029,1
2015-06-12,11,6123,953,1
2015-02-03,94,8455,720,1
2015-03-03,47,9039,1035,1
2015-02-23,80,5520,450,1
2015-07-12,54,0,0,0
2015-07-24,41,6038,444,1
2015-05-04,25,16048,2017,1
2015-03-01,26,0,0,0
2015-04-15,81,6772,533,1
2015-07-17,70,6038,590,1
2015-01-27,34,7727,962,1
2015-06-21,67,0,0,0
2015-05-21,8,7441,914,1
2015-07-17,76,9720,963,1
2015-05-19,99,6274,539,1
2015-07-07,80,5227,416,1
2015-03-04,16,8908,957,1
2015-04-09,6,4380,556,1
2015-01-11,88,0,0,0
2015-04-29,32,6260,639,1
2015-04-01,24,12142,975,1
2015-02-11,48,2921,346,1
2015-04-28,24,11516,920,1
2015-03-06,69,9676,1228,1
2015-03-15,8,0,0,0
2015-07-21,13,3080,248,1
2015-07-05,72,0,0,0
2015-01-22,1,3492,493,1
2015-05-25,67,0,0,0
2015-03-23,57,7896,798,1
2015-02-04,67,9129,877,1
2015-04-30,31,8947,802,1
2015-06-18,38,5647,507,1
2015-01-08,90,5959,721,1
2015-01-07,93,6689,602,1
2015-02-11,94,5641,571,1
2015-06-18,29,9408,736,1
2015-07-17,33,7163,705,1
2015-01-03,83,2571,240,1
2015-07-24,96,4380,453,1
2015-05-27,57,8233,766,1
2015-03-12,49,5959,472,1
2015-03-15,78,0,0,0
2015-01-18,31,0,0,0
2015-04-05,54,0,0,0
2015-05-23,27,6664,815,1
2015-06-20,45,5313,447,1
2015-03-15,24,0,0,0
2015-07-12,26,0,0,0
2015-01-24,49,7636,560,1
2015-04-28,62,9136,888,1
2015-04-03,30,0,0,0
2015-03-30,8,9514,839,1
2015-01-05,63,9706,733,1
2015-07-10,68,6727,1102,1
2015-03-06,13,6279,437,1
2015-01-15,24,10156,834,1
2015-03-23,24,8293,805,1
2015-07-19,18,0,0,0
2015-06-13,92,6189,528,1
2015-05-11,74,5160,782,1
2015-04-01,55,8201,853,1
2015-02-06,42,11426,1124,1
2015-07-01,27,10857,1061,1
2015-01-29,64,9963,721,1
2015-07-19,53,0,0,0
2015-06-14,97,0,0,0
2015-04-03,71,0,0,0
2015-04-29,21,7288,578,1
2015-02-25,44,4811,593,1
2015-02-11,78,2652,427,1
2015-07-25,9,5330,468,1
2015-07-06,30,3764,567,1
2015-04-04,66,8354,713,1
2015-06-27,3,5156,641,1
2015-07-13,92,9890,721,1
2015-01-01,51,0,0,0
2015-04-10,20,7413,801,1
2015-07-17,25,9155,1206,1
2015-05-03,6,0,0,0
2015-04-08,88,5099,623,1
2015-01-08,1,3716,457,1
2015-06-13,85,4676,731,1
2015-07-26,43,0,0,0
2015-01-20,80,5470,438,1
2015-02-17,64,9373,657,1
2015-05-17,95,0,0,0
2015-01-09,86,5070,582,1
2015-01-09,84,13021,1301,1
2015-01-27,82,10043,871,1
2015-02-11,90,7638,1030,1
2015-03-31,55,7691,739,1
2015-05-24,63,0,0,0
2015-04-14,49,8070,557,1
2015-05-30,38,7175,653,1
2015-03-05,53,5495,614,1
2015-02-01,63,0,0,0
2015-03-31,70,9531,742,1
2015-05-02,46,7170,854,1
