User-ID,Location,Age
130245,"frisco, texas, usa",27.0
130250,"ridley park, pennsylvania, usa",23.0
130254,"thornton heath, surrey, united kingdom",39.0
130255,"arcadia, florida, usa",41.0
130258,"meshoppen, pennsylvania, usa",27.0
130263,"miami, florida, usa",24.0
130271,"heidelberg, baden-wuerttemberg, germany",39.0
130274,"meriden, connecticut, usa",
130275,"nassau, new york, usa",31.0
130279,"winter park, florida, usa",26.0
130286,"fairbanks, alaska, usa",
130297,"boothwyn, pennsylvania, usa",
130299,"seattle, washington, usa",
130308,"germantown, wisconsin, usa",
130312,"isanti, minnesota, usa",
130324,"lancaster, pennsylvania, usa",32.0
130331,"toronto, ,",
130334,"portland, oregon, usa",
130337,"darien, connecticut, usa",
130342,"drogheda, co. louth, ireland",36.0
130344,"granada, andalucia, spain",30.0
130347,"providence, rhode island, usa",
130353,"hagerstown, maryland, usa",37.0
130358,"lawrenceville, georgia, usa",35.0
130362,"moreno valley, california, usa",19.0
130365,"hayward, california, usa",
130368,"olympia, washington, usa",14.0
130380,"seattle, washington, usa",83.0
130382,"astoria, oregon, usa",60.0
130388,"baton rouge, louisiana, usa",
130389,"sussex, n/a, united kingdom",47.0
130396,"cbs, newfoundland, canada",39.0
130398,"north muskegon, michigan, usa",
130401,"toronto, ontario, canada",25.0
130408,"regina, saskatchewan, canada",
130410,"flensburg, schleswig-holstein, germany",29.0
130412,"miami, florida, usa",50.0
130414,"sydney, new south wales,",24.0
130418,"camden, south carolina, usa",42.0
130426,"walla walla, washington, usa",
130430,"boone, north carolina, usa",27.0
130434,"guelph, ontario, canada",34.0
130435,"cottage grove, wisconsin, usa",42.0
130438,"yarmouth, nova scotia, canada",38.0
130450,"surrey, ,",
130456,"woodinville, washington, usa",
130459,"kingston, tasmania, australia",16.0
130460,"the villages, florida, usa",63.0
130463,"kingsville, victoria, australia",33.0
130465,"pensacola, florida, usa",
130469,"tampa, florida, usa",
130472,"caloundra, queensland, australia",44.0
130473,"byram, mississippi, usa",33.0
130474,"nashville, tennessee, usa",33.0
130480,"boston, massachusetts, usa",
130482,"earth, , universe",54.0
130484,"falls city, nebraska, usa",42.0
130485,"minneapolis, minnesota, usa",
130491,"sheffield, england, united kingdom",30.0
130493,"albuquerque, new mexico, usa",45.0
130501,"new bern, north carolina, usa",27.0
130502,"livermore, california, usa",
130515,"chico, california, usa",
130518,"limehouse, ontario, canada",31.0
130521,"nuremberg, bavaria, germany",27.0
130524,"dortmund, nordrhein-westfalen, germany",34.0
130527,"seattle, washington, usa",29.0
130535,"colorado springs, colorado, usa",
130543,"surrey, british columbia, canada",22.0
130548,"west los angeles, california, usa",
130553,"bertem, vlaams brabant, belgium",37.0
130554,"sandpoint, idaho, usa",
130557,"new york city, new york, usa",
130559,"winter haven, florida, usa",
130570,"singapore, n/a, singapore",
130571,"summerville, south carolina, usa",
130574,"dortmund, nordrhein-westfalen, germany",32.0
130575,"cincinnati, ohio, usa",21.0
130577,"lafayette, indiana, usa",32.0
130579,"bakersfield, california, usa",20.0
130581,"griswold, iowa, usa",18.0
130585,"las palmas, canarias/gran canaria, spain",33.0
130591,"secunderabad, andhra pradesh, india",27.0
130594,"mysore, karnataka, india",18.0
130597,"montpellier, n/a, france",22.0
130611,"wa, perth, australia",35.0
130614,"cardiff, california, usa",
130615,"barcelona, barcelona, spain",35.0
130616,"schofield barracks, hawaii, usa",21.0
130624,"santa rosa, california, usa",
130636,"swartz creek, michigan, usa",20.0
130637,"toronto, ontario, canada",
130639,"schliern, bern, switzerland",38.0
130641,"norderstedt, schleswig-holstein, germany",30.0
130644,"thunder bay, ontario, canada",57.0
130653,"washington, dc, dc, usa",
130654,"plano, texas, usa",49.0
130658,"montreal, ,",90.0
130665,"bloomington, indiana, usa",
130670,"columbia, maryland, usa",45.0
130672,"northcote, victoria, australia",30.0
130675,"wolseley, saskatchewan, canada",
130677,"copenhagen, n/a, denmark",29.0
130678,"stockholm, `n/a`, sweden",27.0
130679,"gulfport, mississippi, usa",
130693,"santa cruz de tenerife, canary islands, spain",33.0
130699,"santa cruz, california, usa",35.0
130705,"sydney, new south wales, australia",29.0
130707,"marysville, washington, usa",31.0
130710,"grinnell, iowa, usa",2.0
130714,"st. louis, missouri, usa",24.0
130717,"longmont, colorado, usa",
130722,"fresno, california, usa",
130730,"san diego, california, usa",
130756,"oakland,, new jersey, usa",14.0
130764,"east lansing, michigan, usa",
130772,"amelia, ohio, usa",
130782,"roeland park, kansas, usa",
130784,"ferndale, washington, usa",
130791,"vernon, british columbia, canada",
130792,"lefkosia, n/a, cyprus",36.0
130793,"crawfordsville, indiana, usa",29.0
130797,"minneapolis, minnesota, usa",
130801,"austin, ,",25.0
130806,"sussex, new brunswick, canada",20.0
130810,"melbourne, victoria, australia",16.0
130812,"munroe falls, ohio, usa",26.0
130813,"watertown, new york, usa",
130817,"thunder bay, ontario, canada",19.0
130818,"amherst, massachusetts, usa",
130826,"milton, vermont, usa",27.0
130829,"stetson, maine, usa",
130837,"toronto, ontario, canada",32.0
130844,"cupertino, california, usa",16.0
130847,"russellville, arkansas, usa",35.0
130849,"scottsdale, arizona, usa",20.0
130866,"savannah, georgia, usa",44.0
130869,"melbourne, florida, usa",
130870,"sheffield, england, united kingdom",
130873,"fargo, north dakota, usa",22.0
130878,"garland, texas, usa",
130879,"turner valley, alberta, canada",
130882,"lahore, punjab, pakistan",28.0
130884,"lexington, nebraska, usa",
130890,"petaluma, california, usa",58.0
130893,"roseville, california, usa",
130899,"bochum, nordrhein-westfalen, germany",49.0
130913,"dayton, ohio, usa",35.0
130915,"scotia, new york, usa",
130917,"winston/salem, north carolina, usa",
130922,"lahaina, hawaii, usa",
130923,"covina, california, usa",43.0
130927,"east windsor, new jersey, usa",
130935,"florence, massachusetts, usa",
130938,"köln, nordrhein-westfalen, germany",51.0
130939,"shenandoah junction, west virginia, usa",
130943,"madrid, madrid, spain",20.0
130947,"worcester, massachusetts, usa",
130950,"jersey city, new jersey, usa",32.0
130952,"brigden, ontario, canada",15.0
130955,"torino, piemonte, italy",
130958,"los angeles, california, usa",34.0
130961,"falls church, virginia, usa",
130966,"coral gables, florida, usa",
130968,"council bluffs, iowa, usa",57.0
130969,"st. louis, missouri, usa",
130971,"cottage hills, illinois, usa",34.0
130978,"hoffman estates, illinois, usa",14.0
130982,"sydney, new south wales, australia",
130984,"st. louis, missouri, usa",38.0
130987,"beaverton, oregon, usa",
130990,"temecula, california, usa",50.0
130995,"basking ridge, new jersey, usa",
131006,"vancouver, british columbia, canada",
131019,"forked river, new jersey, usa",33.0
131020,"evanston, illinois, usa",57.0
131021,"orlando, florida, usa",
131023,"tarlac, n/a,",
131025,"commack, new york, usa",47.0
131026,"houston, texas, usa",33.0
131027,"portland, oregon, usa",31.0
131031,"lyme ctr, new hampshire, usa",
131032,"west blocton, alabama, usa",36.0
131039,"allentown, pennsylvania, usa",
131042,"tampa, florida, usa",
131044,"round rock, texas, usa",60.0
131045,"henderson, nevada, usa",21.0
131046,"ellington, connecticut, usa",26.0
131050,"st. paul, minnesota, usa",
131057,"damascus, maryland, usa",21.0
131061,"san jose, california, usa",
131070,"charlotte, north carolina, usa",28.0
131077,"south paris, maine, usa",
131081,"malden, massachusetts, usa",
131082,"layton, utah, usa",
131083,"arcadia, california, usa",
131087,"santa monica, california, usa",
131089,"philadelphia, pennsylvania, usa",
131091,"gilbert, arizona, usa",
131094,"calgary, alberta, canada",
131098,"roanoke, virginia, usa",67.0
131099,"nottingham, england, united kingdom",39.0
131105,"cleveland heights, ohio, usa",
131108,"storm lake, iowa, usa",21.0
131110,"weatogue, connecticut, usa",69.0
131112,"raritan, new jersey, usa",33.0
131117,"mystic, connecticut, usa",
131122,"vechta, niedersachsen, germany",
131125,"helsinki, uusimaa, finland",26.0
131126,"barcelona, catalunya, spain",31.0
131128,"suffolk, virginia, usa",
131137,"webster groves, missouri, usa",42.0
131143,"liberty, north carolina, usa",44.0
131154,"soddy-daisy, tennessee, usa",18.0
131166,"san antonio, texas, usa",
131170,"ventura, california, ventura county",
131176,"naselle, washington, usa",47.0
131177,"christchurch, canterbury, new zealand",18.0
131178,"brantford, ontario, canada",
131179,"bonfield, illinois, usa",56.0
131181,"moriya, ibaraki, japan",26.0
131182,"mobile, alabama, usa",32.0
131200,"london, england, united kingdom",28.0
131202,"salem, massachusetts, usa",22.0
131213,"chicago, illinois, usa",17.0
131214,"jasper, alberta, canada",14.0
131217,"louisville, kentucky, usa",42.0
131218,"minneapolis, minnesota, usa",
131221,"brisbane, queensland, australia",
131223,"auckland, n/a, new zealand",25.0
131233,"moline, ,",
131236,"san francisco, california, usa",
131238,"bismarck, north dakota, usa",15.0
131243,"milwaukee, wisconsin, usa",
131245,"rolling hills estates, california, usa",56.0
131246,"houston, texas, usa",
131254,"kimesville, north carolina, usa",44.0
131262,"portland, oregon, usa",
131265,"johnston, iowa, usa",23.0
131269,"houma, louisiana, usa",20.0
131271,"meadville, pennsylvania, usa",
131276,"toronto, ontario, canada",65.0
131278,"lake havasu city, arizona, usa",
131279,"stafford springs, connecticut, usa",50.0
131284,"philadelphia, pennsylvania, usa",23.0
131285,"montpelier, vermont, usa",33.0
131290,"biloxi, mississippi, usa",27.0
131293,"tecumseh, kansas, usa",25.0
131296,"helsinki, uusimaa, finland",
131311,"washington, ,",49.0
131317,"santa cruz, california, usa",
131331,"edinburgh, scotland,",26.0
131338,"millinocket, maine, usa",
131341,"london, england, united kingdom",29.0
131345,"brantford, ontario, canada",18.0
131354,"eatontown, new jersey, usa",
131360,"barcelona, barcelona, spain",20.0
131363,"flekkefjord, vest-agder, norway",20.0
131373,"london, england, united kingdom",
131379,"fairview, north carolina, usa",28.0
131382,"centralia, washington, usa",
131389,"auckland, n/a, new zealand",14.0
131402,"governors bay, canterbury, new zealand",
131408,"pleasant prairie, wisconsin, usa",24.0
131427,"auckland, n/a, new zealand",
131432,"branchburg, new jersey, usa",14.0
131434,"st. louis, missouri, usa",25.0
131437,"auckland, auckland, new zealand",21.0
131441,"paris, paris, france",18.0
131443,"celebration, florida, usa",23.0
131445,"chicago, illinois, usa",22.0
131447,"winnipeg, manitoba, canada",
131449,"decatur, georgia, usa",
131450,"london, ontario, canada",38.0
131464,"charlie lake, british columbia, canada",
131469,"brooklyn, new york, usa",35.0
131476,"sydney, new south wales, australia",29.0
131480,"bath, maine, usa",43.0
131481,"northridge, california, usa",29.0
131482,"woburn, massachusetts, usa",37.0
131491,"osseo, wisconsin, usa",28.0
131498,"portland, oregon, usa",
131502,"horten, vestfold, norway",30.0
131508,"wilmington, delaware, usa",
131510,"luxembourg, _, luxembourg",31.0
131512,"davison, michigan, united kingdom",
131523,"lakeland, florida, usa",41.0
131528,"leesburg, florida, usa",
131532,"san francisco, california, usa",31.0
131535,"omaha, nebraska, usa",31.0
131545,"eagan, minnesota, usa",31.0
131547,"rocklin, california, usa",
131548,"burien, washington, usa",
131550,"portales, new mexico, usa",
131554,"colchester, essex, united kingdom",46.0
131555,"rittman, ohio, usa",
131556,"petaluma, california, usa",
131559,"halifax, nova scotia, canada",
131560,"columbus, ohio, ohio, usa",
131564,"maplewood, new jersey, usa",39.0
131572,"lakewood, colorado, usa",
131581,"tacoma, washington, usa",
131588,"hermosa beach, california, usa",27.0
131594,"citrus heights, california, usa",47.0
131597,"cypress, california, usa",41.0
131602,"plymouth, michigan, usa",34.0
131604,"new york city, new york, usa",44.0
131606,"las vegas, nevada, usa",
131609,"texarkana, texas, usa",
131610,"stockton springs, maine, usa",
131617,"cincinnati, ohio, usa",
131618,"sioux city, iowa, usa",
131621,"portland, oregon, usa",
131622,"two rivers, wisconsin, usa",51.0
131632,"houston, texas, usa",
131645,"new york, new york, usa",
131648,"bothell, washington, usa",
131655,"charleston, west virginia, usa",
131657,"sherwood park, alberta, canada",
131668,"cleveland heights, ohio, usa",
131673,"san francisco, california, usa",
131675,"nijmegen, gelderland, netherlands",36.0
131678,"leiden, zuid holland, netherlands",35.0
131681,"muskegon, michigan, usa",48.0
131686,"chemainus, british columbia, canada",27.0
131689,"pasadena, california, usa",31.0
131703,"endicott, new york, usa",
131705,"chicago, illinois, usa",
131727,"boston, massachusetts, usa",15.0
131744,"st. albert, alberta, canada",38.0
131751,"wilster, schleswig-holstein, germany",
131754,"happy, texas, usa",31.0
131757,"everett, massachusetts, usa",
131767,"atlanta, georgia, usa",40.0
131768,"stillwater, oklahoma, usa",31.0
131769,"beaver falls, pennsylvania, usa",44.0
131777,"new york, new york, usa",
131779,"morton grove, illinois, usa",45.0
131784,"new york, new york, usa",34.0
131788,"new westminster, british columbia, canada",
131790,"wells, maine, usa",57.0
131791,"kissimmee, florida, usa",57.0
131804,"mönchengladbach, nordrhein-westfalen, germany",
131809,"oldenburg, niedersachsen, germany",32.0
131819,"bonn, nordrhein-westfalen, germany",21.0
131837,"west valley city, utah, usa",
131838,"orono, maine, usa",48.0
131843,"berlin, berlin, germany",42.0
131845,"toronto, ontario, canada",23.0
131849,"hamburg, hamburg, germany",39.0
131852,"new haven, new york, usa",
131853,"bristol, connecticut, usa",43.0
131855,"farnborough, hampshire, united kingdom",31.0
131856,"camberley, surrey, united kingdom",55.0
131858,"philadelphia, ,",
131862,"owings mills, maryland, usa",26.0
131866,"stuttgart, baden-württemberg, germany",
131867,"lawrenceville, new jersey, usa",
131868,"boulder, colorado, usa",39.0
131876,"elbridge, new york, usa",26.0
131877,"saratoga springs, new york, usa",19.0
131881,"charlotte, north carolina, usa",16.0
131882,"huntington, new york, usa",
131883,"arlington, virginia, usa",
131884,"san diego, california, usa",
131885,"bayfield, ontario, canada",41.0
131889,"the woodlands, texas, usa",
131891,"petaluma, california, usa",
131894,"berlin, connecticut, usa",35.0
131904,"pleasanton, california, usa",42.0
131906,"valencia, california, usa",55.0
131908,"salem, new hampshire, usa",17.0
131913,"dortmund, nordrhein-westfalen, germany",35.0
131914,"manchester, new hampshire, usa",52.0
131916,"new york, new york, usa",
131932,"pleasanton, california, usa",
131934,"canton, massachusetts, usa",36.0
131941,"dallas, texas, usa",
131943,"london, england, united kingdom",
131945,"coventry, connecticut, usa",41.0
131951,"woolwich, maine, usa",31.0
131952,"houston, ,",47.0
131954,"san antonio, texas, usa",19.0
131966,"london, england, united kingdom",
131967,"marietta, georgia, usa",34.0
131968,"chicago, illinois, usa",38.0
131971,"palatine, illinois, usa",
131974,"romeoville, ,",
131994,"watertown, south dakota, usa",28.0
131995,"brigantine, new jersey, usa",40.0
132003,"kalamazoo, michigan, usa",42.0
132006,"champlain, new york, usa",31.0
132007,"pea ridge, arkansas, usa",
132011,"saugus, california, usa",
132012,"springfield, missouri, usa",
132013,"arlington, massachusetts, usa",
132016,"carmel, indiana, usa",
132017,"portland, oregon, usa",27.0
132022,"las vegas, ,",30.0
132023,"mclean, virginia, usa",18.0
132026,"chicago, illinois, usa",24.0
132030,"rochester, new york, usa",44.0
132031,"ludwigsburg, baden-wuerttemberg, germany",31.0
132037,"aurora, colorado, usa",51.0
132038,"edmonton, alberta, canada",
132039,"aptos, california, usa",
132041,"warren county, new jersey, usa",23.0
132053,"fairbanks,, alaska, usa",
